staid,stnwtcid,stnsite,stnnumber,stnname,stnstatus,statype,stncatchment,stnlatitude,stnlongitude,stnelevation,stnelevationhydro,stnelevationmet,stnelevationgeneral,stndatum,stneasting,stnnorthing,stnisin,stngeneraldescription,stnfunchydrometric,stnfuncgroundwater,stnfuncmeteorological,stnfuncwaterquality,stnfuncicemonitoring,stntemplategroundwater,stntemplatehydrometric,stntemplatewaterquality,stntemplateicemonitoring,stngroundwaterpipeheight,stngroundwaterdatum,stnhydrometricdatum,stnaafrd,stnaemonitoringbranch,stnaenvregion,stnaenvstationtype,stnarc,stnacquisitionmethod,stnacquisitionplatform,stnaffectedbyhumanactivity,stnaliasfires,stnaliasmscclimate,stnaliasmsctc,stnaliasmscwmo,stnaliasnewleaf,stnaliassnow,stnaliastsmlocation,stnaliastsmsite,stnaquifer,stnaquifertype,stnarchivedatacomments,stnarealextent,stnassessmentdatabasewellname,stnassessmentandinterpretation,stnbankproperties,stnbenchmarks,stnbridgeangle,stncbm,stnclbr,stnca,stncameravideo,stncatchmentsize,stnchemexcel,stncl,stncompletion,stnconversionfactor,stnconverttodatum,stndatacollection,stndateagreementsigned,stndatumofpublisheddata,stndepthm,stndepthclass,stndiametermm,stndistancetoconfluence,stndrainageareaeffective,stndrainageareagross,stndrainagebasin,stndrilldate,stndrought,stnelog,stnercblicence,stnercbwellname,stnelevationquality,stnendofavailabledata,stnenvnumber,stnequipmentassetvalue,stnequipmenttype,stnexpirydate,stnf,stnfe,stnfirstwqsampledate,stnformation,stngicwellid,stngamma,stngaugingtype,stngroundproperties,stnhg,stnhq,stninusesince,stnlsd,stnlandowner,stnlanduseagreement,stnlatlongquality,stnlegals,stnlithology,stnlocalandothercontacts,stnlocationdescription,stnmapsheet,stnmeridian,stnmg,stnmiscstationaliases,stnmiscstationaliasesremarks,stnmonitoring,stnmsllstation,stnnh4,stnno2no3,stnnrtstation,stnna,stnobswell,stnoperationalstatusdetails,stnoperator,stnowner,stnpercentownedbyaenv,stnperiodofoperationattr,stnposatriver,stnprimarywellnetwork,stnproductionm,stnprojectcode,stnprovincialstationid,stnprovincialstationwellname,stnpumptestdate,stnpumptesthrs,stnq20,stnqa,stnrange,stnremotestation,stnso4,stnsamplingcomments,stnsamplingdate,stnsecondarynumber,stnsection,stnshelterfloor,stnstationcodegown,stnsubbasin,stnsubwellnetwork,stnsurfacewaterinteraction,stnsurfacewaterobject,stntau,stntds,stnthmgcaco3l,stntran,stntsm,stntsmlongname,stnthermal,stntopofbank,stntownship,stntypeoflanduseagreement,stnutmzone,stnvalueofdata,stnwds,stnwdsstationno,stnwl,stnwmo,stnwqwellid,stnwaterobjecttype,stnwaterqualitytype,stnwebpublicstationstatus,stnwellconstructioncondcamerar,stnwellmaterials,stnwellreplacementcost,stnph,,statemplate
21757,11570,AB,TAU-004,Horseshoe Forebay - Tau,Active,Hydrometric,Bow River-South Saskatchewan River,51.128611,-115.018333,,0,,,0,,,M.D. of Bighorn No. 8,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,FTP,,,,,,,RSEEBEE,,"""2;20;30;50""",60055,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,TAU,TAU,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,Lake,,,,,,,,LakeType3b
22444,11593,AB,TAU-006,North Saskatchewan River at Rose Creek,Inactive,Hydrometric,North Saskatchewan River-North Saskatchewan River,53.0559,-115.0382,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,FTP,,,,,,,RNSASROS,,1,40031,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,TAU,TAU,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,North Saskatchewan River,,,,,,,,0,,,,,,,,,,Lake,,,,,,,,LakeType3b
22949,1,AB,TAU-009,Rundle Plant at Spray Lakes,Active,Hydrometric,,0,0,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60696,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,TAU,TAU,,,3,,,,,,,,,,,,,,,,,0,,,,,---,TAU-009,,,,,,,0,,,,,,,,,,Lake,,,,,,,,LakeType5
21622,11607,AB,WMO-001,Granlea Reservoir In Cypress Hills,Inactive,Hydrometric,South Saskatchewan River-South Saskatchewan River,49.67676,-110.15037,,0,,,0,,,Cypress County,,1,0,0,0,0,,LakeType2,,,,,0,,,,Lake/Reservoir,,,,,,,,,RGRANRES,,1,50041,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,SMRID,SMRID,,,3,,,,,,,,,,,,,,,,,0,,,,,Granlea Reservoir,,,,,,,,0,,,,,,,,,,Lake,,,,,,,,LakeType2
23066,11587,AB,WMO-002,Snake Lake Reservoir,Active,Hydrometric,Red Deer River-South Saskatchewan River,50.6625,-112.236389,,0,,,0,412622.6,5613012.7,Alberta,,1,0,0,0,0,,LakeType2a,,,,,0,,,,Lake/Reservoir,,Manual Gauge Reader,,,,,,,RSNAKRES,,,,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,SE,,,,,,,,-,4,,,,,,,,1,,,,SMRID,SMRID,,01/01-12/31,3,,,,,,,,,,17,,,,,,2,0,,,,,---,,,,,,,,0,20,,,,,,,RSNAKRES,,Lake,,,,,,,,LakeType2a
21846,11559,AB,WMO-003,Keho Reservoir Outlet to Lnid,Active,Hydrometric,Oldman River-South Saskatchewan River,49.95595,-112.94468,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,Manual Gauge Reader,,,,,,,RKEHOOU1,,,,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,LNID,LNID,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,Keho Lake,,,,,,,,0,,,,,,,,RKEHOOU1,,River,,,,,,,,LakeType3b
22121,1,AB,WMO-004,Macleod Unit Turnouts,Active,Hydrometric,,49.72286,-113.402537,,0,,,0,,,Alberta,Manual data import,1,0,0,0,0,,RiverType3a,,,,,0,,,,Canal,,Import,,,,,,,RMACTURN,,20,60079,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,20 turnouts in use operated by the LNID ditch rider and total flow of all the turnouts,-,,,,,,,,,1,,,,LNID,LNID,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RMACTURN,,Canal,,,,,,,,RiverType3a
166805,11559,AB,WMO-005,Mcgregor Travers Outflow,Active,Hydrometric,Oldman River-South Saskatchewan River,50.278468,-112.829896,,,,,0,,,---,Manual data import,1,0,0,0,0,,LakeType2a,,,,,0,,,,Lake/Reservoir/Outflow,,Import,,,,,,,RMCGOUT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location verified by Dave Cholka , 2013-08-22",-,,,,,,,,,1,,,,BRID,WSC/AENV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lake,,,,,,,,LakeType2a
21153,11577,AB,WMO-006,Carseland Diversion,Active,Hydrometric,Bow River-South Saskatchewan River,50.824188,-113.442819,,0,,,0,,,Alberta,Manual data import,1,0,0,0,0,,RiverType3a,,,,,0,,,,Canal,,Import,,,,,,,RCARSDIV,,20,60509,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,"Location verified by Dave Cholka , 2013-08-22",-,,,,,,,,,1,,,,BRID,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RCARSDIV,,Canal,,,,,,,,RiverType3a
166814,11559,AB,WMO-007,Travers Diversion,Active,Hydrometric,Oldman River-South Saskatchewan River,50.206999,-112.722967,,,,,0,,,---,Manual data import,1,0,0,0,0,,RiverType3a,,,,,0,,,,Canal,,Import,,,,,,,RTRAVDIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Location verified by Dave Cholka , 2013-08-22",-,,,,,,,,,1,,,,BRID,WSC - AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canal,,,,,,,,RiverType3a
22129,11561,AB,WMO-008,Magrath Irrigation District Turnouts,Active,Hydrometric,Oldman River-South Saskatchewan River,49.348056,-113.054917,,0,,,0,,,Cardston County,"Eric Dyck provided lat long on 16 August 2016, with this note: This is total flow from MID 1 and MID 2 turnouts. The lat long is for MID 1.",1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,Scada,,,,,,,RMAGTURN,,20,60080,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,"No locational information, as they are combined flows.",-,,,,,,,,,1,,,,AENV-WMO,AENV-WMO,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RMAGTURN,,Canal,,,,,,,,LakeType3b
167969,11558,AB,WMO-009,Chain Lakes South Dam Outflow (WMO),Active,Hydrometric,Oldman River-South Saskatchewan River,50.196953,-114.189931,,,,,0,,,---,,1,0,0,0,0,,LakeType2a,,,,,0,,,,Lake/Reservoir/Outflow,,Import,,,,,,,RCHASOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,AENV-WMO,AENV-WMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lake,,,,,,,,LakeType2a
167970,11576,AB,WMO-010,Chain Lakes North Dam Outflow (WMO),Active,Hydrometric,Bow River-South Saskatchewan River,50.28635,-114.2214,,,,,0,,,---,,1,0,0,0,0,,LakeType2a,,,,,0,,,,Lake/Reservoir/Outflow,,Import,,,,,,,RCHANOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,AENV-WMO,AENV-WMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lake,,,,,,,,LakeType2a
309230,1,AB,e,Deer Creek at Dickinson's Ranch,Unknown,Hydrometric,,49.03333333,-111.541667,,,,,,,,---,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
20930,1,AB,x-RBLOTURN,Blood Indian Turn Out,Discontinued,Hydrometric,,49.462243,-113.297262,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,,,,,,,,RBLOTURN,,20,50126,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,WMO,EMSD,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RBLOTURN,,Canal,,,,,,,,LakeType3b
22773,1,AB,x-RRAYHYD,Raymond Hydro Diversion Canal,Discontinued,Hydrometric,,49.409155,-112.662022,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,,,,,,,,RRAYHYD,,20,60116,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,RID,RID,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RRAYHYD,,Canal,,,,,,,,LakeType3b
22292,11686,AB,x-RRIDIN,Milk River Ridge Reservoir Inflow,Discontinued,Hydrometric,Milk River-Milk River,49.385,-112.685,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,,,,,,,,RRIDIN,,20,60087,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,SMRID,AENV-WMO,,,3,,,,,,,,,,,,,,,,,0,,,,,Milk River Ridge Reservoir,,,,,,,,0,,,,,,,,RRIDIN,,River,,,,,,,,LakeType3b
23155,1,AB,x-RSQUARES,Squaw Coulee Reservoir,Discontinued,Hydrometric,,50.52471944,-113.92225,,0,,,0,,,Alberta,,1,0,0,0,0,,LakeType3b,,,,,0,,,,Lake/Reservoir,,,,,,,,,RSQUARES,,20,60125,,,,,,,---,,---,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,RSQUARES,,,,1,,,,AENV,EMSD,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RSQUARES,,Lake,,,,,,,,LakeType3b
21663,11643,BC,07FA001,Halfway River near Farrell Creek (Lower Station),Discontinued,Hydrometric,Peace River-Peace/Slave River,56.217539,-121.441588,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,10301,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,9400,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
21661,11643,BC,07FA003,Halfway River above Graham River,Discontinued,Hydrometric,Peace River-Peace/Slave River,56.508744,-122.243581,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,10317,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,3780,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
21613,11643,BC,07FA005,Graham River above Colt Creek,Active,Hydrometric,Peace River-Peace/Slave River,56.457383,-122.359141,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,,,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,2140,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,RGRACOLT,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
21311,11643,BC,07FA007,Cypress Creek near the Mouth,Discontinued,Hydrometric,Peace River-Peace/Slave River,56.822921,-122.63216,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,,,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
22677,11644,BC,07FB001,Pine River at East Pine,Active,Hydrometric,Peace River-Peace/Slave River,55.718619,-121.210414,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType4,,,,,0,,,,River/Stream,,GOES,,,,,,,RPINEPIN,,1,10296,,,,,,,---,,---,,,,,,,,,663.876,035 GEODETIC SURVEY OF CANADA DATUM,,,010 ASSUMED DATUM,,,,,0,12100,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,RPINEPIN,,,,1,,,,WSC - BC,WSC - BC,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType4
20783,11645,BC,07FC001,Beatton River near Fort St. John,Active,Hydrometric,Peace River-Peace/Slave River,56.326915,-120.70604,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType4,,,,,0,,,,River/Stream,,GOES,,,,,,,RBEATJON,,1,10297,,,,,,,---,,---,,,,,,,,,426.867,035 GEODETIC SURVEY OF CANADA DATUM,,,010 ASSUMED DATUM,,,,,0,15600,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,WSC - BC,WSC - BC,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType4
21862,11646,BC,07FD001,Kiskatinaw River near Farmington,Active,Hydrometric,Peace River-Peace/Slave River,55.956233,-120.565166,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType4,,,,,0,,,,River/Stream,,GOES,,,,,,,RKISFARM,,1,10298,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,3630,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,1,,,,WSC - BC,WSC - BC,,01/01-12/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType4
20587,11646,BC,07FD004,Alces River at 22nd Base Line,Active,Hydrometric,Peace River-Peace/Slave River,56.334406,-120.156307,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,10299,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,295,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
22737,11646,BC,07FD007,Pouce Coupe River below Henderson Creek,Active,Hydrometric,Peace River-Peace/Slave River,55.863875,-120.030976,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,10300,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,2860,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NW19-79-14-W6,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,Pouce Coupe River,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
23460,11649,BC,07GC001,Wapiti River above Mistanusk Creek,Discontinued,Hydrometric,Peace River-Peace/Slave River,54.699131,-120.061521,,0,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,,,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,2400,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - BC,WSC - BC,,,3,,,,,,,,,,,,,,,,,0,,,,,Wapiti River,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
275498,275538,BC,10CA001,Fontas River Near the Mouth,Active,Hydrometric,,58.27083,-121.4639,,,,,0,,,British Columbia,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,GOES,,,,,,,RFONTMOU,,,,,,,,,,,,,,,,,7400,,,,,,,,,,,,,7400,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,RFONTMOU,,,,1,,,,WSC - BC,WSC - BC,,01/01-12/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,River,,,,,,,,RiverType5
275410,11685,BC,10DA001,Petitot River Below Highway No.77,Discontinued,Hydrometric,Liard River-Hay River/Great Slave,59.98889,-122.9564,,,,,0,,,---,,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,WSC - BC,WSC - BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,River,,,,,,,,RiverType5
23490,11560,MT,05AD029,Waterton River near International Boundary,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.954139,-113.901316,,0,,,0,,,Montana,"""33 M BELOW MOUTH OF OLSON CREEK; ABOUT 4.8 KM SOUTH OF INTERNATIONAL BOUNDARY AND 0.8 KM UPSTREAM FROM OUTLET INTO SOUTH END OF WATERTON LAKE""",1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60480,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,160,160,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NW23-37-18-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,Waterton River,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
20937,11560,MT,05AD030,Boundary Creek near International Boundary,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.995501,-113.906898,,0,,,0,,,Montana,"""IN GLACIER PARK; ABOUT 0.4 KM UPSTREAM FROM ITS OUTLET INTO THE WEST SIDE OF WATERTON LAKE""",1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60187,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,53.9,53.9,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NE03-37-18-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
23204,11560,MT,05AD031,Street Creek at International Boundary,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.988126,-113.878538,,0,,,0,,,Montana,"""0.8 KM UPSTREAM FROM THE MOUTH; ON EAST SIDE OF WATERTON LAKE""",1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60458,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,14,14,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NE11-37-18-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
20829,11560,MT,05AD032,Belly River at International Boundary,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.996654,-113.682338,,0,,,0,,,Montana,"""APPROX. 1.6 KM WEST OF CHIEF MOUNTAIN CUSTOMS PORT ON CHIEF MOUNTAIN HIGHWAY; 67 M UPSTREAM FROM INTERNATIONAL BOUNDARY AND ABOUT 4.8 KM ABOVE CONFLUENCE WITH NORTH FORK""",1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60181,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,192,192,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NW02-37-16-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,Belly River,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
20827,11560,MT,05AD033,Belly River (North Branch) at International Bounda,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.988474,-113.762709,,0,,,0,,,Montana,1.2 KM SOUTH OF INTERNATIONAL BOUNDARY AND ABOUT 8.0 KM UPSTREAM FROM CONFLUENCE WITH BELLY RIVER,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60180,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,25.1,25.1,,,,,,,,,,,,,,,,,,,,---,,,,,,,,S06-37-16-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,Belly River,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
23351,11561,MT,05AE028,United States St. Mary Canal at Intake,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.852778,-113.413889,,0,,,0,,,Montana,200 M BELOW INTAKE AND 1.6 KM SE OF BABB,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60475,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,NE27-36-14-WP,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,Canal,,,,,,,,RiverType5
23159,11561,MT,05AE029,St. Mary Canal at St. Mary Crossing,Active,Hydrometric,Oldman River-South Saskatchewan River,48.947222,-113.374444,,0,,,0,,,Montana,"""17 M ABOVE THE ST. MARY RIVER SIPHON; ABOUT 14 KM BELOW HEADGATE AND 11 KM NE OF BABB""",1,0,0,0,0,,RiverType4,,,,,0,,,,River/Stream,,GOES,,,,,,,RUSDIV,,1,60126,,,,,,,---,,---,,,,,,,,,0, ,,,010 ASSUMED DATUM,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,SW19-37-13-WP,,,,-,,,,,RUSDIV,,,,1,,,,WSC - AB,WSC,,03/01-10/31,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,RUSDIV,,Canal,,,,,,,,RiverType4
23157,11686,MT,05AE030,St. Mary Canal at Hudson Bay Divide,Discontinued,Hydrometric,Milk River-Milk River,48.983333,-113.066667,,0,,,0,,,Montana,ABOUT 40 KM BELOW CANAL HEADGATE AND IMMEDIATELY ABOVE DROP NO. 1 AND ABOUT 3.2 KM ABOVE OUTLET INTO NORTH BRANCH OF MILK RIVER,1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60454,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,0,0,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,Canal,,,,,,,,RiverType5
21143,11561,MT,05AE031,Canyon Creek near Many Glacier,Discontinued,Hydrometric,Oldman River-South Saskatchewan River,48.791298,-113.626605,,0,,,0,,,Montana,"""AT EDGE OF HEAVY TIMBER; 0.8 KM UPSTREAM FROM THE MOUTH AND 2.4 KM SE OF MANY GLACIER""",1,0,0,0,0,,RiverType5,,,,,0,,,,River/Stream,,,,,,,,,,,1,60238,,,,,,,---,,---,,,,,,,,,0, ,,, ,,,,,19.7,19.7,,,,,,,,,,,,,,,,,,,,---,,,,,,,,,,,,-,,,,,,,,,0,,,,WSC - AB,WSC - AB,,,3,,,,,,,,,,,,,,,,,0,,,,,---,,,,,,,,0,,,,,,,,,,River,,,,,,,,RiverType5
